Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Days,Month,Year,Use IF Statement,Left(4 Char),Mid,Right,Change  Date Format,TRIm,Concat,Change Date Format1,SUM,SUMIF,SUMIFS,COUNT,Countif,Countifs
703,3/26/2023,CUST703,Male,34,Electronics,2,50,100,26,3,2023,0,Elec,lectr,nics,26/03/2023,Electronics,50100,26-03-2023,,,,,,
704,8/28/2023,CUST704,Female,62,Clothing,3,30,90,28,8,2023,0,Clot,lothi,hing,28/08/2023,Clothing,3090,28-08-2023,,,,,,
705,3/7/2023,CUST705,Male,60,Electronics,2,25,50,7,3,2023,0,Elec,lectr,nics,07/03/2023,Electronics,2550,07-03-2023,,,,,,
706,11/15/2023,CUST706,Male,51,Electronics,4,25,100,15,11,2023,0,Elec,lectr,nics,15/11/2023,Electronics,25100,15-11-2023,,,,,,
707,10/1/2023,CUST707,Female,26,Clothing,1,500,500,1,10,2023,0,Clot,lothi,hing,01/10/2023,Clothing,500500,01-10-2023,,,,,,
708,1/14/2023,CUST708,Female,43,Beauty,3,300,900,14,1,2023,1,Beau,eauty,auty,14/01/2023,Beauty,300900,14-01-2023,,,,,,
709,7/21/2023,CUST709,Female,19,Electronics,2,500,1000,21,7,2023,0,Elec,lectr,nics,21/07/2023,Electronics,5001000,21-07-2023,,,,,,
710,10/31/2023,CUST710,Female,26,Electronics,3,500,1500,31,10,2023,0,Elec,lectr,nics,31/10/2023,Electronics,5001500,31-10-2023,,,,,,
711,10/16/2023,CUST711,Male,26,Electronics,3,500,1500,16,10,2023,0,Elec,lectr,nics,16/10/2023,Electronics,5001500,16-10-2023,,,,,,
712,12/6/2023,CUST712,Female,57,Beauty,2,25,50,6,12,2023,1,Beau,eauty,auty,06/12/2023,Beauty,2550,06-12-2023,,,,,,
713,1/14/2023,CUST713,Male,34,Beauty,3,25,75,14,1,2023,1,Beau,eauty,auty,14/01/2023,Beauty,2575,14-01-2023,,,,,,
714,2/12/2023,CUST714,Female,18,Clothing,1,500,500,12,2,2023,0,Clot,lothi,hing,12/02/2023,Clothing,500500,12-02-2023,,,,,,
715,11/26/2023,CUST715,Female,42,Beauty,4,25,100,26,11,2023,1,Beau,eauty,auty,26/11/2023,Beauty,25100,26-11-2023,,,,,,
716,8/8/2023,CUST716,Female,60,Clothing,4,300,1200,8,8,2023,0,Clot,lothi,hing,08/08/2023,Clothing,3001200,08-08-2023,,,,,,
717,3/11/2023,CUST717,Male,57,Clothing,1,500,500,11,3,2023,0,Clot,lothi,hing,11/03/2023,Clothing,500500,11-03-2023,,,,,,
718,8/25/2023,CUST718,Female,59,Beauty,3,25,75,25,8,2023,1,Beau,eauty,auty,25/08/2023,Beauty,2575,25-08-2023,,,,,,
719,4/4/2023,CUST719,Female,42,Clothing,2,30,60,4,4,2023,0,Clot,lothi,hing,04/04/2023,Clothing,3060,04-04-2023,,,,,,
720,1/26/2023,CUST720,Female,56,Beauty,3,500,1500,26,1,2023,1,Beau,eauty,auty,26/01/2023,Beauty,5001500,26-01-2023,,,,,,
721,5/14/2023,CUST721,Female,52,Clothing,1,500,500,14,5,2023,0,Clot,lothi,hing,14/05/2023,Clothing,500500,14-05-2023,,,,,,
722,7/14/2023,CUST722,Male,20,Beauty,3,300,900,14,7,2023,1,Beau,eauty,auty,14/07/2023,Beauty,300900,14-07-2023,,,,,,
723,6/17/2023,CUST723,Female,54,Beauty,4,50,200,17,6,2023,1,Beau,eauty,auty,17/06/2023,Beauty,50200,17-06-2023,,,,,,
724,4/19/2023,CUST724,Male,61,Clothing,3,50,150,19,4,2023,0,Clot,lothi,hing,19/04/2023,Clothing,50150,19-04-2023,,,,,,
725,8/21/2023,CUST725,Male,61,Electronics,1,300,300,21,8,2023,0,Elec,lectr,nics,21/08/2023,Electronics,300300,21-08-2023,,,,,,
726,6/17/2023,CUST726,Male,47,Clothing,4,300,1200,17,6,2023,0,Clot,lothi,hing,17/06/2023,Clothing,3001200,17-06-2023,,,,,,
727,6/22/2023,CUST727,Male,55,Beauty,3,300,900,22,6,2023,1,Beau,eauty,auty,22/06/2023,Beauty,300900,22-06-2023,,,,,,
728,7/14/2023,CUST728,Male,51,Electronics,3,50,150,14,7,2023,0,Elec,lectr,nics,14/07/2023,Electronics,50150,14-07-2023,,,,,,
729,5/23/2023,CUST729,Male,29,Clothing,4,300,1200,23,5,2023,0,Clot,lothi,hing,23/05/2023,Clothing,3001200,23-05-2023,,,,,,
730,8/4/2023,CUST730,Female,36,Clothing,2,25,50,4,8,2023,0,Clot,lothi,hing,04/08/2023,Clothing,2550,04-08-2023,,,,,,
731,5/10/2023,CUST731,Male,54,Clothing,4,500,2000,10,5,2023,0,Clot,lothi,hing,10/05/2023,Clothing,5002000,10-05-2023,,,,,,
732,2/11/2023,CUST732,Male,61,Electronics,2,500,1000,11,2,2023,0,Elec,lectr,nics,11/02/2023,Electronics,5001000,11-02-2023,,,,,,
733,8/29/2023,CUST733,Male,34,Beauty,1,30,30,29,8,2023,1,Beau,eauty,auty,29/08/2023,Beauty,3030,29-08-2023,,,,,,
734,1/10/2023,CUST734,Female,27,Clothing,1,30,30,10,1,2023,0,Clot,lothi,hing,10/01/2023,Clothing,3030,10-01-2023,,,,,,
735,10/4/2023,CUST735,Female,64,Clothing,4,500,2000,4,10,2023,0,Clot,lothi,hing,04/10/2023,Clothing,5002000,04-10-2023,,,,,,
736,1/27/2023,CUST736,Male,29,Clothing,4,25,100,27,1,2023,0,Clot,lothi,hing,27/01/2023,Clothing,25100,27-01-2023,,,,,,
737,6/29/2023,CUST737,Female,33,Clothing,1,50,50,29,6,2023,0,Clot,lothi,hing,29/06/2023,Clothing,5050,29-06-2023,,,,,,
738,4/25/2023,CUST738,Male,41,Clothing,2,50,100,25,4,2023,0,Clot,lothi,hing,25/04/2023,Clothing,50100,25-04-2023,,,,,,
739,11/29/2023,CUST739,Male,36,Beauty,1,25,25,29,11,2023,1,Beau,eauty,auty,29/11/2023,Beauty,2525,29-11-2023,,,,,,
740,2/5/2023,CUST740,Female,25,Beauty,4,50,200,5,2,2023,1,Beau,eauty,auty,05/02/2023,Beauty,50200,05-02-2023,,,,,,
741,11/30/2023,CUST741,Male,48,Clothing,1,300,300,30,11,2023,0,Clot,lothi,hing,30/11/2023,Clothing,300300,30-11-2023,,,,,,
742,1/21/2023,CUST742,Female,38,Electronics,4,500,2000,21,1,2023,0,Elec,lectr,nics,21/01/2023,Electronics,5002000,21-01-2023,,,,,,
743,1/16/2023,CUST743,Female,34,Beauty,4,500,2000,16,1,2023,1,Beau,eauty,auty,16/01/2023,Beauty,5002000,16-01-2023,,,,,,
744,5/7/2023,CUST744,Male,40,Electronics,1,25,25,7,5,2023,0,Elec,lectr,nics,07/05/2023,Electronics,2525,07-05-2023,,,,,,
745,4/13/2023,CUST745,Male,54,Beauty,2,50,100,13,4,2023,1,Beau,eauty,auty,13/04/2023,Beauty,50100,13-04-2023,,,,,,
746,1/11/2023,CUST746,Female,33,Clothing,3,30,90,11,1,2023,0,Clot,lothi,hing,11/01/2023,Clothing,3090,11-01-2023,,,,,,
747,11/15/2023,CUST747,Male,23,Beauty,1,30,30,15,11,2023,1,Beau,eauty,auty,15/11/2023,Beauty,3030,15-11-2023,,,,,,
748,3/20/2023,CUST748,Male,25,Clothing,3,50,150,20,3,2023,0,Clot,lothi,hing,20/03/2023,Clothing,50150,20-03-2023,,,,,,
749,5/3/2023,CUST749,Male,42,Beauty,1,30,30,3,5,2023,1,Beau,eauty,auty,03/05/2023,Beauty,3030,03-05-2023,,,,,,
750,3/6/2023,CUST750,Female,35,Clothing,3,25,75,6,3,2023,0,Clot,lothi,hing,06/03/2023,Clothing,2575,06-03-2023,,,,,,
751,8/31/2023,CUST751,Female,42,Clothing,2,25,50,31,8,2023,0,Clot,lothi,hing,31/08/2023,Clothing,2550,31-08-2023,,,,,,
752,12/9/2023,CUST752,Male,29,Clothing,2,50,100,9,12,2023,0,Clot,lothi,hing,09/12/2023,Clothing,50100,09-12-2023,,,,,,
753,2/28/2023,CUST753,Female,32,Clothing,1,30,30,28,2,2023,0,Clot,lothi,hing,28/02/2023,Clothing,3030,28-02-2023,,,,,,
754,10/16/2023,CUST754,Female,43,Electronics,4,25,100,16,10,2023,0,Elec,lectr,nics,16/10/2023,Electronics,25100,16-10-2023,,,,,,
755,4/22/2023,CUST755,Female,58,Clothing,3,25,75,22,4,2023,0,Clot,lothi,hing,22/04/2023,Clothing,2575,22-04-2023,,,,,,
756,8/27/2023,CUST756,Female,62,Electronics,4,300,1200,27,8,2023,0,Elec,lectr,nics,27/08/2023,Electronics,3001200,27-08-2023,,,,,,
757,12/25/2023,CUST757,Female,43,Electronics,4,300,1200,25,12,2023,0,Elec,lectr,nics,25/12/2023,Electronics,3001200,25-12-2023,,,,,,
758,5/12/2023,CUST758,Male,64,Clothing,4,25,100,12,5,2023,0,Clot,lothi,hing,12/05/2023,Clothing,25100,12-05-2023,,,,,,
759,7/8/2023,CUST759,Male,49,Electronics,2,50,100,8,7,2023,0,Elec,lectr,nics,08/07/2023,Electronics,50100,08-07-2023,,,,,,
760,3/27/2023,CUST760,Male,27,Beauty,1,500,500,27,3,2023,1,Beau,eauty,auty,27/03/2023,Beauty,500500,27-03-2023,,,,,,
761,11/7/2023,CUST761,Female,33,Clothing,1,500,500,7,11,2023,0,Clot,lothi,hing,07/11/2023,Clothing,500500,07-11-2023,,,,,,
762,11/7/2023,CUST762,Female,24,Electronics,2,25,50,7,11,2023,0,Elec,lectr,nics,07/11/2023,Electronics,2550,07-11-2023,,,,,,
763,2/28/2023,CUST763,Male,34,Clothing,2,25,50,28,2,2023,0,Clot,lothi,hing,28/02/2023,Clothing,2550,28-02-2023,,,,,,
764,3/25/2023,CUST764,Female,40,Clothing,1,25,25,25,3,2023,0,Clot,lothi,hing,25/03/2023,Clothing,2525,25-03-2023,,,,,,
765,6/9/2023,CUST765,Male,43,Clothing,4,50,200,9,6,2023,0,Clot,lothi,hing,09/06/2023,Clothing,50200,09-06-2023,,,,,,
766,2/25/2023,CUST766,Male,38,Electronics,3,300,900,25,2,2023,0,Elec,lectr,nics,25/02/2023,Electronics,300900,25-02-2023,,,,,,
767,10/24/2023,CUST767,Male,39,Beauty,3,25,75,24,10,2023,1,Beau,eauty,auty,24/10/2023,Beauty,2575,24-10-2023,,,,,,
768,1/14/2023,CUST768,Female,24,Beauty,3,25,75,14,1,2023,1,Beau,eauty,auty,14/01/2023,Beauty,2575,14-01-2023,,,,,,
769,6/9/2023,CUST769,Female,31,Electronics,4,30,120,9,6,2023,0,Elec,lectr,nics,09/06/2023,Electronics,30120,09-06-2023,,,,,,
770,10/22/2023,CUST770,Male,32,Clothing,1,50,50,22,10,2023,0,Clot,lothi,hing,22/10/2023,Clothing,5050,22-10-2023,,,,,,
771,12/13/2023,CUST771,Male,24,Electronics,2,25,50,13,12,2023,0,Elec,lectr,nics,13/12/2023,Electronics,2550,13-12-2023,,,,,,
772,7/12/2023,CUST772,Male,26,Electronics,1,30,30,12,7,2023,0,Elec,lectr,nics,12/07/2023,Electronics,3030,12-07-2023,,,,,,
773,7/23/2023,CUST773,Male,25,Electronics,4,500,2000,23,7,2023,0,Elec,lectr,nics,23/07/2023,Electronics,5002000,23-07-2023,,,,,,
774,4/12/2023,CUST774,Female,40,Clothing,2,25,50,12,4,2023,0,Clot,lothi,hing,12/04/2023,Clothing,2550,12-04-2023,,,,,,
775,2/8/2023,CUST775,Female,46,Electronics,4,25,100,8,2,2023,0,Elec,lectr,nics,08/02/2023,Electronics,25100,08-02-2023,,,,,,
776,10/31/2023,CUST776,Male,35,Clothing,3,30,90,31,10,2023,0,Clot,lothi,hing,31/10/2023,Clothing,3090,31-10-2023,,,,,,
777,12/20/2023,CUST777,Male,48,Electronics,3,50,150,20,12,2023,0,Elec,lectr,nics,20/12/2023,Electronics,50150,20-12-2023,,,,,,
778,11/18/2023,CUST778,Female,47,Beauty,4,25,100,18,11,2023,1,Beau,eauty,auty,18/11/2023,Beauty,25100,18-11-2023,,,,,,
779,5/5/2023,CUST779,Female,56,Electronics,2,500,1000,5,5,2023,0,Elec,lectr,nics,05/05/2023,Electronics,5001000,05-05-2023,,,,,,
780,2/22/2023,CUST780,Male,52,Electronics,2,25,50,22,2,2023,0,Elec,lectr,nics,22/02/2023,Electronics,2550,22-02-2023,,,,,,
781,12/23/2023,CUST781,Male,35,Beauty,1,500,500,23,12,2023,1,Beau,eauty,auty,23/12/2023,Beauty,500500,23-12-2023,,,,,,
782,6/4/2023,CUST782,Male,59,Clothing,3,300,900,4,6,2023,0,Clot,lothi,hing,04/06/2023,Clothing,300900,04-06-2023,,,,,,
783,12/17/2023,CUST783,Female,56,Clothing,1,300,300,17,12,2023,0,Clot,lothi,hing,17/12/2023,Clothing,300300,17-12-2023,,,,,,
784,11/4/2023,CUST784,Female,34,Electronics,1,500,500,4,11,2023,0,Elec,lectr,nics,04/11/2023,Electronics,500500,04-11-2023,,,,,,
785,3/3/2023,CUST785,Female,31,Beauty,4,50,200,3,3,2023,1,Beau,eauty,auty,03/03/2023,Beauty,50200,03-03-2023,,,,,,
786,10/17/2023,CUST786,Male,48,Clothing,4,25,100,17,10,2023,0,Clot,lothi,hing,17/10/2023,Clothing,25100,17-10-2023,,,,,,
787,1/22/2023,CUST787,Male,41,Electronics,1,25,25,22,1,2023,0,Elec,lectr,nics,22/01/2023,Electronics,2525,22-01-2023,,,,,,
788,6/27/2023,CUST788,Female,52,Beauty,3,300,900,27,6,2023,1,Beau,eauty,auty,27/06/2023,Beauty,300900,27-06-2023,,,,,,
789,9/30/2023,CUST789,Female,61,Clothing,4,500,2000,30,9,2023,0,Clot,lothi,hing,30/09/2023,Clothing,5002000,30-09-2023,,,,,,
790,8/8/2023,CUST790,Male,62,Clothing,1,25,25,8,8,2023,0,Clot,lothi,hing,08/08/2023,Clothing,2525,08-08-2023,,,,,,
791,12/5/2023,CUST791,Female,51,Beauty,1,25,25,5,12,2023,1,Beau,eauty,auty,05/12/2023,Beauty,2525,05-12-2023,,,,,,
792,7/9/2023,CUST792,Female,20,Beauty,1,50,50,9,7,2023,1,Beau,eauty,auty,09/07/2023,Beauty,5050,09-07-2023,,,,,,
793,2/5/2023,CUST793,Male,54,Beauty,1,30,30,5,2,2023,1,Beau,eauty,auty,05/02/2023,Beauty,3030,05-02-2023,,,,,,
794,9/17/2023,CUST794,Female,60,Beauty,1,300,300,17,9,2023,1,Beau,eauty,auty,17/09/2023,Beauty,300300,17-09-2023,,,,,,
795,11/28/2023,CUST795,Male,57,Electronics,1,300,300,28,11,2023,0,Elec,lectr,nics,28/11/2023,Electronics,300300,28-11-2023,,,,,,
796,6/24/2023,CUST796,Male,43,Beauty,4,30,120,24,6,2023,1,Beau,eauty,auty,24/06/2023,Beauty,30120,24-06-2023,,,,,,
797,1/7/2023,CUST797,Male,40,Clothing,3,25,75,7,1,2023,0,Clot,lothi,hing,07/01/2023,Clothing,2575,07-01-2023,,,,,,
798,8/4/2023,CUST798,Male,61,Clothing,1,50,50,4,8,2023,0,Clot,lothi,hing,04/08/2023,Clothing,5050,04-08-2023,,,,,,
799,9/8/2023,CUST799,Male,56,Electronics,2,50,100,8,9,2023,0,Elec,lectr,nics,08/09/2023,Electronics,50100,08-09-2023,,,,,,
800,2/24/2023,CUST800,Male,32,Clothing,4,300,1200,24,2,2023,0,Clot,lothi,hing,24/02/2023,Clothing,3001200,24-02-2023,,,,,,
801,8/10/2023,CUST801,Male,21,Clothing,4,50,200,10,8,2023,0,Clot,lothi,hing,10/08/2023,Clothing,50200,10-08-2023,,,,,,
802,7/5/2023,CUST802,Female,46,Beauty,1,30,30,5,7,2023,1,Beau,eauty,auty,05/07/2023,Beauty,3030,05-07-2023,,,,,,
803,11/22/2023,CUST803,Male,39,Clothing,4,25,100,22,11,2023,0,Clot,lothi,hing,22/11/2023,Clothing,25100,22-11-2023,,,,,,
804,8/24/2023,CUST804,Male,42,Electronics,1,30,30,24,8,2023,0,Elec,lectr,nics,24/08/2023,Electronics,3030,24-08-2023,,,,,,
805,12/29/2023,CUST805,Female,30,Beauty,3,500,1500,29,12,2023,1,Beau,eauty,auty,29/12/2023,Beauty,5001500,29-12-2023,,,,,,
806,3/20/2023,CUST806,Female,35,Beauty,3,300,900,20,3,2023,1,Beau,eauty,auty,20/03/2023,Beauty,300900,20-03-2023,,,,,,
807,8/11/2023,CUST807,Female,50,Electronics,4,50,200,11,8,2023,0,Elec,lectr,nics,11/08/2023,Electronics,50200,11-08-2023,,,,,,
808,4/1/2023,CUST808,Male,33,Beauty,4,500,2000,1,4,2023,1,Beau,eauty,auty,01/04/2023,Beauty,5002000,01-04-2023,,,,,,
809,9/25/2023,CUST809,Female,62,Beauty,2,50,100,25,9,2023,1,Beau,eauty,auty,25/09/2023,Beauty,50100,25-09-2023,,,,,,
810,11/30/2023,CUST810,Male,59,Electronics,4,25,100,30,11,2023,0,Elec,lectr,nics,30/11/2023,Electronics,25100,30-11-2023,,,,,,
811,5/19/2023,CUST811,Male,61,Beauty,2,25,50,19,5,2023,1,Beau,eauty,auty,19/05/2023,Beauty,2550,19-05-2023,,,,,,
812,11/12/2023,CUST812,Male,19,Electronics,3,25,75,12,11,2023,0,Elec,lectr,nics,12/11/2023,Electronics,2575,12-11-2023,,,,,,
813,10/3/2023,CUST813,Male,52,Electronics,3,50,150,3,10,2023,0,Elec,lectr,nics,03/10/2023,Electronics,50150,03-10-2023,,,,,,
814,9/5/2023,CUST814,Female,59,Clothing,1,500,500,5,9,2023,0,Clot,lothi,hing,05/09/2023,Clothing,500500,05-09-2023,,,,,,
815,8/27/2023,CUST815,Female,51,Clothing,3,25,75,27,8,2023,0,Clot,lothi,hing,27/08/2023,Clothing,2575,27-08-2023,,,,,,
816,8/12/2023,CUST816,Male,47,Beauty,2,500,1000,12,8,2023,1,Beau,eauty,auty,12/08/2023,Beauty,5001000,12-08-2023,,,,,,
817,10/31/2023,CUST817,Male,30,Beauty,4,50,200,31,10,2023,1,Beau,eauty,auty,31/10/2023,Beauty,50200,31-10-2023,,,,,,
818,5/18/2023,CUST818,Male,30,Electronics,1,500,500,18,5,2023,0,Elec,lectr,nics,18/05/2023,Electronics,500500,18-05-2023,,,,,,
819,6/15/2023,CUST819,Female,35,Beauty,2,50,100,15,6,2023,1,Beau,eauty,auty,15/06/2023,Beauty,50100,15-06-2023,,,,,,
820,5/6/2023,CUST820,Male,49,Electronics,4,50,200,6,5,2023,0,Elec,lectr,nics,06/05/2023,Electronics,50200,06-05-2023,,,,,,
821,2/14/2023,CUST821,Male,49,Electronics,1,300,300,14,2,2023,0,Elec,lectr,nics,14/02/2023,Electronics,300300,14-02-2023,,,,,,
822,5/23/2023,CUST822,Female,52,Beauty,3,50,150,23,5,2023,1,Beau,eauty,auty,23/05/2023,Beauty,50150,23-05-2023,,,,,,
823,8/19/2023,CUST823,Female,56,Electronics,2,50,100,19,8,2023,0,Elec,lectr,nics,19/08/2023,Electronics,50100,19-08-2023,,,,,,
824,5/5/2023,CUST824,Male,63,Clothing,4,30,120,5,5,2023,0,Clot,lothi,hing,05/05/2023,Clothing,30120,05-05-2023,,,,,,
825,8/26/2023,CUST825,Female,46,Beauty,1,25,25,26,8,2023,1,Beau,eauty,auty,26/08/2023,Beauty,2525,26-08-2023,,,,,,
826,10/19/2023,CUST826,Female,46,Clothing,1,300,300,19,10,2023,0,Clot,lothi,hing,19/10/2023,Clothing,300300,19-10-2023,,,,,,
827,11/9/2023,CUST827,Male,61,Beauty,3,300,900,9,11,2023,1,Beau,eauty,auty,09/11/2023,Beauty,300900,09-11-2023,,,,,,
828,12/9/2023,CUST828,Female,33,Electronics,4,300,1200,9,12,2023,0,Elec,lectr,nics,09/12/2023,Electronics,3001200,09-12-2023,,,,,,
829,7/14/2023,CUST829,Male,61,Beauty,3,30,90,14,7,2023,1,Beau,eauty,auty,14/07/2023,Beauty,3090,14-07-2023,,,,,,
830,6/22/2023,CUST830,Female,64,Clothing,3,50,150,22,6,2023,0,Clot,lothi,hing,22/06/2023,Clothing,50150,22-06-2023,,,,,,
831,1/15/2023,CUST831,Male,27,Electronics,4,25,100,15,1,2023,0,Elec,lectr,nics,15/01/2023,Electronics,25100,15-01-2023,,,,,,
832,9/11/2023,CUST832,Male,47,Beauty,4,500,2000,11,9,2023,1,Beau,eauty,auty,11/09/2023,Beauty,5002000,11-09-2023,,,,,,
833,6/16/2023,CUST833,Male,42,Beauty,4,50,200,16,6,2023,1,Beau,eauty,auty,16/06/2023,Beauty,50200,16-06-2023,,,,,,
834,4/4/2023,CUST834,Female,56,Beauty,2,30,60,4,4,2023,1,Beau,eauty,auty,04/04/2023,Beauty,3060,04-04-2023,,,,,,
835,9/7/2023,CUST835,Male,37,Clothing,4,50,200,7,9,2023,0,Clot,lothi,hing,07/09/2023,Clothing,50200,07-09-2023,,,,,,
836,4/19/2023,CUST836,Female,22,Clothing,1,50,50,19,4,2023,0,Clot,lothi,hing,19/04/2023,Clothing,5050,19-04-2023,,,,,,
837,7/1/2023,CUST837,Male,18,Beauty,3,30,90,1,7,2023,1,Beau,eauty,auty,01/07/2023,Beauty,3090,01-07-2023,,,,,,
838,5/13/2023,CUST838,Male,47,Electronics,2,300,600,13,5,2023,0,Elec,lectr,nics,13/05/2023,Electronics,300600,13-05-2023,,,,,,
839,6/24/2023,CUST839,Female,20,Electronics,4,300,1200,24,6,2023,0,Elec,lectr,nics,24/06/2023,Electronics,3001200,24-06-2023,,,,,,
840,5/24/2023,CUST840,Male,62,Clothing,2,25,50,24,5,2023,0,Clot,lothi,hing,24/05/2023,Clothing,2550,24-05-2023,,,,,,
841,11/2/2023,CUST841,Male,31,Electronics,4,25,100,2,11,2023,0,Elec,lectr,nics,02/11/2023,Electronics,25100,02-11-2023,,,,,,
842,12/26/2023,CUST842,Female,47,Clothing,2,300,600,26,12,2023,0,Clot,lothi,hing,26/12/2023,Clothing,300600,26-12-2023,,,,,,
843,5/22/2023,CUST843,Male,21,Beauty,3,500,1500,22,5,2023,1,Beau,eauty,auty,22/05/2023,Beauty,5001500,22-05-2023,,,,,,
844,10/12/2023,CUST844,Male,35,Clothing,3,50,150,12,10,2023,0,Clot,lothi,hing,12/10/2023,Clothing,50150,12-10-2023,,,,,,
845,1/6/2023,CUST845,Male,54,Clothing,1,500,500,6,1,2023,0,Clot,lothi,hing,06/01/2023,Clothing,500500,06-01-2023,,,,,,
846,9/22/2023,CUST846,Male,42,Beauty,1,50,50,22,9,2023,1,Beau,eauty,auty,22/09/2023,Beauty,5050,22-09-2023,,,,,,
847,4/8/2023,CUST847,Female,18,Electronics,4,300,1200,8,4,2023,0,Elec,lectr,nics,08/04/2023,Electronics,3001200,08-04-2023,,,,,,
848,2/13/2023,CUST848,Female,63,Clothing,3,25,75,13,2,2023,0,Clot,lothi,hing,13/02/2023,Clothing,2575,13-02-2023,,,,,,
849,5/4/2023,CUST849,Male,32,Clothing,2,25,50,4,5,2023,0,Clot,lothi,hing,04/05/2023,Clothing,2550,04-05-2023,,,,,,
850,7/28/2023,CUST850,Female,26,Beauty,2,500,1000,28,7,2023,1,Beau,eauty,auty,28/07/2023,Beauty,5001000,28-07-2023,,,,,,
851,9/8/2023,CUST851,Male,32,Electronics,2,25,50,8,9,2023,0,Elec,lectr,nics,08/09/2023,Electronics,2550,08-09-2023,,,,,,
852,10/12/2023,CUST852,Female,41,Clothing,1,300,300,12,10,2023,0,Clot,lothi,hing,12/10/2023,Clothing,300300,12-10-2023,,,,,,
853,5/4/2023,CUST853,Male,21,Beauty,2,500,1000,4,5,2023,1,Beau,eauty,auty,04/05/2023,Beauty,5001000,04-05-2023,,,,,,
854,12/20/2023,CUST854,Male,29,Clothing,1,50,50,20,12,2023,0,Clot,lothi,hing,20/12/2023,Clothing,5050,20-12-2023,,,,,,
855,9/1/2023,CUST855,Male,54,Beauty,1,25,25,1,9,2023,1,Beau,eauty,auty,01/09/2023,Beauty,2525,01-09-2023,,,,,,
856,11/27/2023,CUST856,Male,54,Electronics,4,30,120,27,11,2023,0,Elec,lectr,nics,27/11/2023,Electronics,30120,27-11-2023,,,,,,
857,12/31/2023,CUST857,Male,60,Electronics,2,25,50,31,12,2023,0,Elec,lectr,nics,31/12/2023,Electronics,2550,31-12-2023,,,,,,
858,9/9/2023,CUST858,Male,23,Electronics,2,50,100,9,9,2023,0,Elec,lectr,nics,09/09/2023,Electronics,50100,09-09-2023,,,,,,
859,8/18/2023,CUST859,Female,56,Electronics,3,500,1500,18,8,2023,0,Elec,lectr,nics,18/08/2023,Electronics,5001500,18-08-2023,,,,,,
860,1/9/2023,CUST860,Male,63,Clothing,4,50,200,9,1,2023,0,Clot,lothi,hing,09/01/2023,Clothing,50200,09-01-2023,,,,,,
861,2/17/2023,CUST861,Female,41,Clothing,3,30,90,17,2,2023,0,Clot,lothi,hing,17/02/2023,Clothing,3090,17-02-2023,,,,,,
862,5/31/2023,CUST862,Male,28,Electronics,4,300,1200,31,5,2023,0,Elec,lectr,nics,31/05/2023,Electronics,3001200,31-05-2023,,,,,,
863,4/24/2023,CUST863,Female,30,Electronics,2,25,50,24,4,2023,0,Elec,lectr,nics,24/04/2023,Electronics,2550,24-04-2023,,,,,,
864,7/27/2023,CUST864,Female,51,Electronics,1,500,500,27,7,2023,0,Elec,lectr,nics,27/07/2023,Electronics,500500,27-07-2023,,,,,,
865,12/21/2023,CUST865,Female,42,Clothing,1,300,300,21,12,2023,0,Clot,lothi,hing,21/12/2023,Clothing,300300,21-12-2023,,,,,,
866,5/5/2023,CUST866,Male,24,Electronics,1,50,50,5,5,2023,0,Elec,lectr,nics,05/05/2023,Electronics,5050,05-05-2023,,,,,,
867,6/6/2023,CUST867,Male,21,Electronics,1,500,500,6,6,2023,0,Elec,lectr,nics,06/06/2023,Electronics,500500,06-06-2023,,,,,,
868,12/6/2023,CUST868,Female,25,Electronics,1,300,300,6,12,2023,0,Elec,lectr,nics,06/12/2023,Electronics,300300,06-12-2023,,,,,,
869,10/25/2023,CUST869,Male,37,Beauty,3,500,1500,25,10,2023,1,Beau,eauty,auty,25/10/2023,Beauty,5001500,25-10-2023,,,,,,
870,7/8/2023,CUST870,Female,46,Electronics,4,30,120,8,7,2023,0,Elec,lectr,nics,08/07/2023,Electronics,30120,08-07-2023,,,,,,
871,8/31/2023,CUST871,Male,62,Beauty,2,30,60,31,8,2023,1,Beau,eauty,auty,31/08/2023,Beauty,3060,31-08-2023,,,,,,
872,10/11/2023,CUST872,Female,63,Beauty,3,25,75,11,10,2023,1,Beau,eauty,auty,11/10/2023,Beauty,2575,11-10-2023,,,,,,
873,9/29/2023,CUST873,Female,27,Electronics,4,25,100,29,9,2023,0,Elec,lectr,nics,29/09/2023,Electronics,25100,29-09-2023,,,,,,
874,6/26/2023,CUST874,Male,60,Beauty,1,30,30,26,6,2023,1,Beau,eauty,auty,26/06/2023,Beauty,3030,26-06-2023,,,,,,
875,8/6/2023,CUST875,Female,51,Electronics,4,500,2000,6,8,2023,0,Elec,lectr,nics,06/08/2023,Electronics,5002000,06-08-2023,,,,,,
876,10/9/2023,CUST876,Male,43,Clothing,4,30,120,9,10,2023,0,Clot,lothi,hing,09/10/2023,Clothing,30120,09-10-2023,,,,,,
877,6/19/2023,CUST877,Female,58,Clothing,1,25,25,19,6,2023,0,Clot,lothi,hing,19/06/2023,Clothing,2525,19-06-2023,,,,,,
878,6/30/2023,CUST878,Female,20,Clothing,1,30,30,30,6,2023,0,Clot,lothi,hing,30/06/2023,Clothing,3030,30-06-2023,,,,,,
